pair_id,context_type,target_answer,predicted_answer,is_correct,yes_logit,no_logit,yes_prob,no_prob,group
7,neutral,No ,No,False,-118.87757110595703,-117.12825012207031,0.14813284575939178,0.8518670797348022,control_all_virtue
8,moral,Yes ,No,False,-136.72726440429688,-135.482421875,0.22359420359134674,0.7764058113098145,control_all_virtue
8,moral,No ,No,False,-141.34999084472656,-139.94129943847656,0.19644054770469666,0.8035594820976257,control_all_virtue
8,neutral,Yes ,No,False,-136.4490203857422,-135.41229248046875,0.26178187131881714,0.7382181882858276,control_all_virtue
8,neutral,No ,No,False,-136.04855346679688,-134.59344482421875,0.18921658396720886,0.8107833862304688,control_all_virtue
9,moral,Yes ,No,False,-143.58016967773438,-142.48709106445312,0.25103896856307983,0.7489609718322754,control_all_virtue
9,moral,No ,No,False,-141.2169952392578,-139.89830017089844,0.21103547513484955,0.7889644503593445,control_all_virtue
9,neutral,Yes ,No,False,-127.9486312866211,-126.58928680419922,0.20434686541557312,0.7956531643867493,control_all_virtue
9,neutral,No ,No,False,-123.0267562866211,-121.46054077148438,0.17275656759738922,0.8272433876991272,control_all_virtue
10,moral,Yes ,No,False,-133.65029907226562,-132.06101989746094,0.16948531568050385,0.8305146098136902,control_all_virtue
10,moral,No ,No,False,-138.89573669433594,-137.41864013671875,0.1858663558959961,0.8141335844993591,control_all_virtue
10,neutral,Yes ,No,False,-120.23359680175781,-119.39907836914062,0.3026905059814453,0.6973094940185547,control_all_virtue
10,neutral,No,No,True,-124.16580200195312,-123.43267059326172,0.3245079517364502,0.6754921078681946,control_all_virtue
11,moral,Yes ,No,False,-150.4150390625,-149.258544921875,0.23930490016937256,0.7606950998306274,control_all_virtue
11,moral,No ,No,False,-150.87106323242188,-149.529541015625,0.20725983381271362,0.7927401065826416,control_all_virtue
11,neutral,Yes ,No,False,-135.955078125,-135.127685546875,0.30419668555259705,0.6958033442497253,control_all_virtue
11,neutral,No ,No,False,-135.26702880859375,-134.22254943847656,0.2602866291999817,0.7397133708000183,control_all_virtue
12,moral,Yes ,No,False,-154.0776824951172,-153.54690551757812,0.3703356981277466,0.6296643018722534,control_all_virtue
12,moral,No ,No,False,-154.61135864257812,-153.66883850097656,0.28039154410362244,0.7196084260940552,control_all_virtue
12,neutral,Yes ,No,False,-134.2506103515625,-133.3928680419922,0.29781123995780945,0.7021887302398682,control_all_virtue
12,neutral,No ,No,False,-134.836669921875,-133.70594787597656,0.24402786791324615,0.7559720873832703,control_all_virtue
13,moral,Yes ,No,False,-129.2001190185547,-127.50270080566406,0.15480275452136993,0.8451972603797913,control_all_virtue
13,moral,No ,No,False,-124.59796142578125,-123.07987976074219,0.1797441840171814,0.8202558159828186,control_all_virtue
13,neutral,Yes ,No,False,-135.74603271484375,-134.0140380859375,0.15033261477947235,0.8496673703193665,control_all_virtue
13,neutral,No ,No,False,-131.0281524658203,-129.37954711914062,0.1612975150346756,0.8387024402618408,control_all_virtue
14,moral,Yes ,No,False,-143.20423889160156,-141.8956756591797,0.2127273678779602,0.7872726321220398,control_all_virtue
14,moral,No ,No,False,-143.96539306640625,-142.57870483398438,0.19993698596954346,0.8000630140304565,control_all_virtue
14,neutral,Yes ,No,False,-122.58155059814453,-121.31455993652344,0.2197728455066681,0.7802271842956543,control_all_virtue
14,neutral,No ,No,False,-118.58268737792969,-117.33531951904297,0.22315610945224762,0.7768439054489136,control_all_virtue
15,moral,Yes ,No,False,-131.3239288330078,-129.9139862060547,0.19624310731887817,0.8037568926811218,control_all_virtue
15,moral,No ,No,False,-133.29925537109375,-131.8861846923828,0.1957501769065857,0.8042498230934143,control_all_virtue
15,neutral,Yes,No,False,-126.94227600097656,-125.2424087524414,0.1544826179742813,0.8455173969268799,control_all_virtue
15,neutral,No ,No,False,-128.2101593017578,-126.60267639160156,0.16693837940692902,0.8330616354942322,control_all_virtue
16,moral,Yes ,No,False,-142.424560546875,-141.30377197265625,0.24586503207683563,0.7541349530220032,control_all_virtue
16,moral,No ,No,False,-144.74853515625,-143.7454071044922,0.26832687854766846,0.7316731810569763,control_all_virtue
16,neutral,Yes ,No,False,-122.82858276367188,-121.48650360107422,0.2071683555841446,0.7928316593170166,control_all_virtue
16,neutral,No ,No,False,-123.02265167236328,-121.79705810546875,0.22695359587669373,0.7730464339256287,control_all_virtue
17,moral,Yes ,No,False,-140.90875244140625,-139.63046264648438,0.2178414762020111,0.7821585536003113,control_all_virtue
17,moral,No ,No,False,-141.96437072753906,-140.3543701171875,0.16658851504325867,0.833411455154419,control_all_virtue
17,neutral,Yes ,No,False,-125.65843200683594,-124.73448944091797,0.2841552495956421,0.7158447504043579,control_all_virtue
17,neutral,No ,No,False,-121.93797302246094,-120.78401947021484,0.23976770043373108,0.7602323293685913,control_all_virtue
18,moral,Yes ,No,False,-139.3900909423828,-138.44500732421875,0.27987462282180786,0.7201253771781921,control_all_virtue
18,moral,No ,No,False,-143.2183380126953,-141.9329071044922,0.21662716567516327,0.7833727598190308,control_all_virtue
18,neutral,Yes ,No,False,-127.01996612548828,-125.66803741455078,0.20555523037910461,0.794444739818573,control_all_virtue
18,neutral,No ,No,False,-131.09364318847656,-129.39759826660156,0.1549825221300125,0.8450174331665039,control_all_virtue
19,moral,Yes ,No,False,-127.86083221435547,-126.4049301147461,0.1890948861837387,0.8109050989151001,control_all_virtue
19,moral,No ,No,False,-128.30906677246094,-126.671630859375,0.16281425952911377,0.8371857404708862,control_all_virtue
19,neutral,Yes ,No,False,-132.02650451660156,-130.63572692871094,0.1992836445569992,0.8007163405418396,control_all_virtue
19,neutral,No ,No,False,-129.72061157226562,-128.23948669433594,0.18525756895542145,0.8147424459457397,control_all_virtue
20,moral,Yes ,No,False,-147.50048828125,-146.66856384277344,0.30323830246925354,0.6967616677284241,control_all_virtue
20,moral,No ,No,False,-137.84556579589844,-136.70323181152344,0.24189209938049316,0.7581079006195068,control_all_virtue
20,neutral,Yes ,No,False,-126.59903717041016,-125.63317108154297,0.2757052481174469,0.7242947816848755,control_all_virtue
20,neutral,No,No,True,-116.62419891357422,-115.43795776367188,0.23393186926841736,0.7660681009292603,control_all_virtue
21,moral,Yes ,No,False,-154.69479370117188,-153.45486450195312,0.2244483232498169,0.7755516767501831,control_all_virtue
21,moral,No ,No,False,-158.2953338623047,-156.93276977539062,0.20382389426231384,0.7961761355400085,control_all_virtue
21,neutral,Yes ,No,False,-128.84910583496094,-127.02730560302734,0.13921798765659332,0.8607819676399231,control_all_virtue
21,neutral,No ,No,False,-133.14447021484375,-131.25794982910156,0.1316417157649994,0.8683582544326782,control_all_virtue
22,moral,Yes ,No,False,-140.61056518554688,-139.9462890625,0.33977970480918884,0.6602203249931335,control_all_virtue
22,moral,No ,No,False,-135.14337158203125,-134.09742736816406,0.2600046992301941,0.7399953603744507,control_all_virtue
22,neutral,Yes ,No,False,-123.0716781616211,-121.9767837524414,0.2506977617740631,0.7493022680282593,control_all_virtue
22,neutral,No ,No,False,-119.43849182128906,-117.98561096191406,0.18955858051776886,0.8104413747787476,control_all_virtue
23,moral,Yes ,No,False,-140.81195068359375,-139.4704132080078,0.20725734531879425,0.7927426695823669,control_all_virtue
23,moral,No ,No,False,-137.33384704589844,-135.75570678710938,0.1710590273141861,0.8289409279823303,control_all_virtue
23,neutral,Yes ,No,False,-140.6830596923828,-139.48704528808594,0.2321850061416626,0.7678150534629822,control_all_virtue
23,neutral,No ,No,False,-137.88926696777344,-136.54383850097656,0.2066187709569931,0.7933812737464905,control_all_virtue
24,moral,Yes ,No,False,-151.29595947265625,-149.8223876953125,0.18640032410621643,0.8135996460914612,control_all_virtue
24,moral,No ,No,False,-150.81951904296875,-149.51780700683594,0.21387702226638794,0.7861229777336121,control_all_virtue
24,neutral,Yes ,No,False,-133.97430419921875,-132.3647003173828,0.16664361953735352,0.8333563804626465,control_all_virtue
24,neutral,No ,No,False,-134.332763671875,-132.8619842529297,0.18682417273521423,0.8131758570671082,control_all_virtue
25,moral,Yes ,No,False,-132.93040466308594,-131.7982940673828,0.24377180635929108,0.7562282085418701,control_all_virtue
25,moral,No ,No,False,-128.4427947998047,-127.20195770263672,0.22429029643535614,0.7757096290588379,control_all_virtue
25,neutral,Yes ,No,False,-132.68948364257812,-131.11077880859375,0.17097897827625275,0.8290209770202637,control_all_virtue
25,neutral,No ,No,False,-130.53456115722656,-128.89283752441406,0.16223067045211792,0.8377693295478821,control_all_virtue
26,moral,Yes ,No,False,-146.31101989746094,-144.9016876220703,0.19633939862251282,0.8036606311798096,control_all_virtue
26,moral,No ,No,False,-148.5557403564453,-147.2634735107422,0.2154693752527237,0.7845306396484375,control_all_virtue
26,neutral,Yes ,No,False,-134.16168212890625,-132.87164306640625,0.2158462107181549,0.7841538190841675,control_all_virtue
26,neutral,No ,No,False,-133.5725860595703,-132.5688934326172,0.2682160437107086,0.7317839860916138,control_all_virtue
27,moral,Yes ,No,False,-136.6907958984375,-135.7263946533203,0.2759978771209717,0.7240021228790283,control_all_virtue
27,moral,No ,No,False,-131.08853149414062,-129.91600036621094,0.23639775812625885,0.7636021971702576,control_all_virtue
27,neutral,Yes ,No,False,-128.7048797607422,-127.53758239746094,0.23734386265277863,0.7626562118530273,control_all_virtue
27,neutral,No ,No,False,-126.1180648803711,-124.87029266357422,0.22308601438999176,0.7769140005111694,control_all_virtue
28,moral,Yes ,No,False,-127.74264526367188,-126.47605895996094,0.21984216570854187,0.7801578044891357,control_all_virtue
28,moral,No ,No,False,-130.92111206054688,-129.77870178222656,0.24187810719013214,0.758121907711029,control_all_virtue
28,neutral,Yes ,No,False,-114.06278228759766,-113.05217742919922,0.2668614983558655,0.7331385016441345,control_all_virtue
28,neutral,No ,No,False,-119.94769287109375,-119.03809356689453,0.28708183765411377,0.7129181623458862,control_all_virtue
29,moral,Yes ,No,False,-149.9717254638672,-149.0383758544922,0.2822456359863281,0.7177543640136719,control_all_virtue
29,moral,No ,No,False,-148.36817932128906,-147.18988037109375,0.23535817861557007,0.7646418213844299,control_all_virtue
29,neutral,Yes ,No,False,-130.1035919189453,-128.69007873535156,0.19568052887916565,0.804319441318512,control_all_virtue
29,neutral,No ,No,False,-129.2981414794922,-127.77183532714844,0.17853477597236633,0.8214651942253113,control_all_virtue
30,moral,Yes ,No,False,-152.89479064941406,-152.1802215576172,0.3285900056362152,0.6714099645614624,control_all_virtue
30,moral,No ,No,False,-155.58819580078125,-154.4591522216797,0.24433764815330505,0.7556623816490173,control_all_virtue
30,neutral,Yes ,No,False,-124.49891662597656,-123.39950561523438,0.24985027313232422,0.7501497268676758,control_all_virtue
30,neutral,No ,No,False,-128.1040496826172,-126.77478790283203,0.20928151905536652,0.7907185554504395,control_all_virtue
31,moral,Yes ,No,False,-139.5158233642578,-138.0231170654297,0.18351587653160095,0.8164841532707214,control_all_virtue
31,moral,No ,No,False,-140.34547424316406,-138.89805603027344,0.19039922952651978,0.8096007704734802,control_all_virtue
31,neutral,Yes ,No,False,-139.70187377929688,-139.04794311523438,0.34210434556007385,0.6578956842422485,control_all_virtue
31,neutral,No ,No,False,-141.66635131835938,-140.8917694091797,0.3154887557029724,0.6845111846923828,control_all_virtue
32,moral,Yes ,No,False,-133.105224609375,-132.0769805908203,0.26342469453811646,0.7365753054618835,control_all_virtue
32,moral,No ,No,False,-135.92987060546875,-134.53990173339844,0.1994127333164215,0.8005872964859009,control_all_virtue
32,neutral,Yes ,No,False,-126.87065124511719,-126.05049896240234,0.30573132634162903,0.6942686438560486,control_all_virtue
32,neutral,No ,No,False,-129.7102508544922,-128.66827392578125,0.26076874136924744,0.739231288433075,control_all_virtue
33,moral,Yes ,No,False,-147.5267791748047,-146.533203125,0.2702063322067261,0.7297937273979187,control_all_virtue
33,moral,No ,No,False,-148.79840087890625,-147.80694580078125,0.2706247866153717,0.7293752431869507,control_all_virtue
33,neutral,Yes ,No,False,-116.04480743408203,-114.71553039550781,0.20927897095680237,0.79072105884552,control_all_virtue
33,neutral,No ,No,False,-120.28739166259766,-118.95421600341797,0.20863455533981323,0.7913654446601868,control_all_virtue
34,moral,Yes ,No,False,-140.19757080078125,-138.94088745117188,0.22154536843299866,0.778454601764679,control_all_virtue
34,moral,No ,No,False,-135.84579467773438,-134.5809783935547,0.22014589607715607,0.7798540592193604,control_all_virtue
34,neutral,Yes ,No,False,-123.20160675048828,-121.50999450683594,0.15556395053863525,0.8444361090660095,control_all_virtue
34,neutral,No ,No,False,-121.13897705078125,-119.48063659667969,0.15998490154743195,0.840015172958374,control_all_virtue
35,moral,Yes ,No,False,-130.27870178222656,-128.86795043945312,0.19611558318138123,0.8038844466209412,control_all_virtue
35,moral,No ,No,False,-129.05361938476562,-127.75030517578125,0.2136077582836151,0.7863922119140625,control_all_virtue
35,neutral,Yes ,No,False,-131.99908447265625,-130.50704956054688,0.1836164891719818,0.8163834810256958,control_all_virtue
35,neutral,No ,No,False,-131.6298065185547,-130.36172485351562,0.2195858210325241,0.7804141640663147,control_all_virtue
36,moral,Yes ,No,False,-130.88592529296875,-130.10516357421875,0.3141557574272156,0.6858443021774292,control_all_virtue
36,moral,No ,No,False,-137.61346435546875,-136.60861206054688,0.2679884731769562,0.7320115566253662,control_all_virtue
36,neutral,Yes ,No,False,-121.49637603759766,-120.87393188476562,0.349225789308548,0.6507742404937744,control_all_virtue
36,neutral,No ,No,False,-129.30105590820312,-128.5150604248047,0.31302914023399353,0.6869708299636841,control_all_virtue
37,moral,Yes ,No,False,-143.07745361328125,-142.02743530273438,0.2592215836048126,0.740778386592865,control_all_virtue
37,moral,No ,No,False,-143.1172332763672,-141.62808227539062,0.18404917418956757,0.8159507513046265,control_all_virtue
37,neutral,Yes ,No,False,-137.92198181152344,-136.9094696044922,0.26648852229118347,0.7335115075111389,control_all_virtue
37,neutral,No ,No,False,-135.689208984375,-134.1519317626953,0.1769314408302307,0.8230685591697693,control_all_virtue
38,moral,Yes ,No,False,-148.15487670898438,-147.06072998046875,0.2508382201194763,0.7491617798805237,control_all_virtue
38,moral,No ,No,False,-150.46820068359375,-149.09640502929688,0.2023298740386963,0.7976700663566589,control_all_virtue
38,neutral,Yes ,No,False,-134.81300354003906,-133.79354858398438,0.2651335597038269,0.7348663806915283,control_all_virtue
38,neutral,No ,No,False,-133.72036743164062,-132.37490844726562,0.20661376416683197,0.7933862805366516,control_all_virtue
39,moral,Yes ,No,False,-132.8373565673828,-131.68661499023438,0.24035364389419556,0.7596462965011597,control_all_virtue
39,moral,No ,No,False,-140.81512451171875,-139.1851043701172,0.16382759809494019,0.8361724019050598,control_all_virtue
39,neutral,Yes ,No,False,-119.21782684326172,-117.6837387084961,0.17739634215831757,0.822603702545166,control_all_virtue
39,neutral,No ,No,False,-125.37393188476562,-123.3629150390625,0.11805106699466705,0.8819489479064941,control_all_virtue
40,moral,Yes ,No,False,-137.5792236328125,-136.5024871826172,0.25412410497665405,0.745875895023346,control_all_virtue
40,moral,No ,No,False,-143.8897247314453,-142.5261993408203,0.20366792380809784,0.796332061290741,control_all_virtue
40,neutral,Yes ,No,False,-129.4597625732422,-128.7779541015625,0.3358578085899353,0.6641422510147095,control_all_virtue
40,neutral,No ,No,False,-131.32894897460938,-130.516357421875,0.30733853578567505,0.692661464214325,control_all_virtue
41,moral,Yes ,No,False,-149.98155212402344,-148.9925537109375,0.271109938621521,0.7288900017738342,control_all_virtue
41,moral,No ,No,False,-153.63385009765625,-152.60177612304688,0.2626821994781494,0.7373177409172058,control_all_virtue
41,neutral,Yes ,No,False,-118.29756927490234,-117.50373840332031,0.31134670972824097,0.688653290271759,control_all_virtue
41,neutral,No ,No,False,-126.50305938720703,-125.65896606445312,0.30067339539527893,0.6993266344070435,control_all_virtue
42,moral,Yes ,No,False,-142.50111389160156,-141.99830627441406,0.37688109278678894,0.6231188774108887,control_all_virtue
